names	scores	logfoldchanges	pvals	pvals_adj	comparison	direction
COPS9	18.10555	1.6422503	2.8811508849258504e-73	3.4349937408457168e-71	HER2_enriched_18_vs_Normal_enriched_22	up
SH3BGRL	18.055656	3.2154174	7.120925065582356e-73	8.432800186724877e-71	HER2_enriched_18_vs_Normal_enriched_22	up
ANAPC11	18.053015	1.6114664	7.470050877702741e-73	8.787269849137658e-71	HER2_enriched_18_vs_Normal_enriched_22	up
ATP5IF1	17.969316	1.900745	3.3885872896106315e-72	3.907949197724156e-70	HER2_enriched_18_vs_Normal_enriched_22	up
ATP5MC2	17.861137	1.2794257	2.367647851503914e-71	2.594853809924632e-69	HER2_enriched_18_vs_Normal_enriched_22	up
TRPS1	17.857752	2.4774806	2.515669644482501e-71	2.740061165240353e-69	HER2_enriched_18_vs_Normal_enriched_22	up
SRP9	17.787271	1.5528347	8.869579516716577e-71	9.54291040076e-69	HER2_enriched_18_vs_Normal_enriched_22	up
ATP5F1E	17.779528	1.2589065	1.0183506176477108e-70	1.0890179786905367e-68	HER2_enriched_18_vs_Normal_enriched_22	up
ATOX1	17.71002	1.8747348	3.509511558432505e-70	3.708103679553387e-68	HER2_enriched_18_vs_Normal_enriched_22	up
UQCRQ	17.511326	1.2577716	1.1742575431691242e-68	1.2188102558364237e-66	HER2_enriched_18_vs_Normal_enriched_22	up
CUTA	17.43797	1.6079632	4.2490062604392575e-68	4.308834222152339e-66	HER2_enriched_18_vs_Normal_enriched_22	up
AGR2	17.398186	4.7476172	8.515876969369574e-68	8.489415204775487e-66	HER2_enriched_18_vs_Normal_enriched_22	up
PDE8A	-2.4617999	-1.5356449	0.0138241747679591	0.0498218063277449	HER2_enriched_18_vs_Normal_enriched_22	down
NIPAL1	-2.4637938	-1.341418	0.0137475158497744	0.049575907862103	HER2_enriched_18_vs_Normal_enriched_22	down
COL22A1	-2.46908	-3.1247308	0.0135460946670919	0.0489095233069035	HER2_enriched_18_vs_Normal_enriched_22	down
ZC3H12C	-2.4756644	-2.7345243	0.0132988512241083	0.0481251496819918	HER2_enriched_18_vs_Normal_enriched_22	down
MKRN2	-2.47738	-1.1319902	0.0132350873634391	0.0479497972030589	HER2_enriched_18_vs_Normal_enriched_22	down
CRLF3	-2.4870713	-1.1882186	0.0128799582131182	0.0467819807884873	HER2_enriched_18_vs_Normal_enriched_22	down
LRAT	-2.4988492	-2.463389	0.0124597340229767	0.0454427463487855	HER2_enriched_18_vs_Normal_enriched_22	down
AARSD1	-2.4999156	-1.025138	0.0124222884840744	0.0453436657636518	HER2_enriched_18_vs_Normal_enriched_22	down
ACTG2	-2.5054336	-4.87531	0.0122301359844447	0.044716276304502	HER2_enriched_18_vs_Normal_enriched_22	down
ERCC2	-2.5055728	-1.474412	0.0122253260255281	0.0447138165821264	HER2_enriched_18_vs_Normal_enriched_22	down
AP1S3	-2.5197618	-1.0591478	0.0117434289085493	0.0431513542464291	HER2_enriched_18_vs_Normal_enriched_22	down
LINC01819	-2.5217557	-4.2033153	0.0116770792862363	0.0429343746625632	HER2_enriched_18_vs_Normal_enriched_22	down
AMN	-2.5415554	-5.230513	0.0110360457246964	0.0408155579149587	HER2_enriched_18_vs_Normal_enriched_22	down
MPP6	-2.5473516	-1.4122784	0.0108544016912421	0.0402449921920505	HER2_enriched_18_vs_Normal_enriched_22	down
PPM1F	-2.5503657	-2.0361395	0.0107610010140608	0.0399154641356116	HER2_enriched_18_vs_Normal_enriched_22	down
SMN1	-2.566734	-1.259896	0.010266133180486	0.0382810481761784	HER2_enriched_18_vs_Normal_enriched_22	down
TMEM38B	-2.567986	-1.0760319	0.0102291294823946	0.0381591944433094	HER2_enriched_18_vs_Normal_enriched_22	down
SORBS1	-2.5685887	-2.7011602	0.0102113552694462	0.0381090024808329	HER2_enriched_18_vs_Normal_enriched_22	down
OBP2B	-2.5726693	-1.1686115	0.0100917588180963	0.037702537443428	HER2_enriched_18_vs_Normal_enriched_22	down
LTB	-2.5821288	-2.9036686	0.0098192972467999	0.0368093265179063	HER2_enriched_18_vs_Normal_enriched_22	down
JRKL	-2.5822215	-1.5937501	0.0098166588207828	0.0368093265179063	HER2_enriched_18_vs_Normal_enriched_22	down
MOCOS	-2.5833342	-1.3557272	0.0097850469486544	0.0367121312798231	HER2_enriched_18_vs_Normal_enriched_22	down
CCDC71L	-2.5845861	-1.2550263	0.0097495920568547	0.0365946717386093	HER2_enriched_18_vs_Normal_enriched_22	down
SPATA2L	-2.598729	-1.0957654	0.0093569634261922	0.0352634813445454	HER2_enriched_18_vs_Normal_enriched_22	down
RPUSD4	-2.6056843	-1.2974163	0.0091690922389118	0.0346220056827733	HER2_enriched_18_vs_Normal_enriched_22	down
PINX1-1	-2.6077247	-1.0484629	0.0091146257379208	0.0344605894890964	HER2_enriched_18_vs_Normal_enriched_22	down
EXOSC9	-2.6108778	-1.1563712	0.0090310182442703	0.034151803883444	HER2_enriched_18_vs_Normal_enriched_22	down
PTGFRN	-2.6241393	-1.2478714	0.0086868231968108	0.0329845051232467	HER2_enriched_18_vs_Normal_enriched_22	down
USP43	-2.6252058	-1.5177894	0.0086596592501739	0.0329026028142376	HER2_enriched_18_vs_Normal_enriched_22	down
RNF207	-2.6278954	-1.2557397	0.0085914956911854	0.0326858433529468	HER2_enriched_18_vs_Normal_enriched_22	down
MT1M	-2.6322076	-1.4708363	0.0084831997163882	0.0323435736810005	HER2_enriched_18_vs_Normal_enriched_22	down
SYCE1L	-2.6400905	-1.3852779	0.0082883902071904	0.031724218048997	HER2_enriched_18_vs_Normal_enriched_22	down
CASP1	-2.6482515	-2.6720965	0.0080909314273579	0.0310290121790328	HER2_enriched_18_vs_Normal_enriched_22	down
LINC02188	-2.6586382	-4.692932	0.0078457158604806	0.0302199642781448	HER2_enriched_18_vs_Normal_enriched_22	down
ZNF462	-2.6593802	-1.0287634	0.007828457905202	0.0301600741784474	HER2_enriched_18_vs_Normal_enriched_22	down
ITM2C	-2.6605856	-1.0781848	0.0078004862536978	0.0300720078537249	HER2_enriched_18_vs_Normal_enriched_22	down
SLC6A6	-2.6671703	-1.2203426	0.0076492921587654	0.0295472329556515	HER2_enriched_18_vs_Normal_enriched_22	down
SLC9B2	-2.6678193	-2.1891103	0.0076345288867329	0.0295031235668865	HER2_enriched_18_vs_Normal_enriched_22	down
CARD6	-2.6709726	-4.60263	0.0075631842497802	0.029253043859573	HER2_enriched_18_vs_Normal_enriched_22	down
MMP14	-2.6728737	-1.212047	0.0075204570459912	0.0291069235745809	HER2_enriched_18_vs_Normal_enriched_22	down
PLS3	-2.6912823	-1.4234992	0.0071177932926274	0.0277125910521647	HER2_enriched_18_vs_Normal_enriched_22	down
SERPINB5	-2.7051003	-2.1808107	0.0068283745977157	0.0266740468843687	HER2_enriched_18_vs_Normal_enriched_22	down
EPB41L2	-2.7083464	-1.7895144	0.0067619430754833	0.0264496753639779	HER2_enriched_18_vs_Normal_enriched_22	down
RUBCNL	-2.7123342	-3.0220711	0.0066811227169216	0.0261741586012617	HER2_enriched_18_vs_Normal_enriched_22	down
PDGFC	-2.7153945	-1.3560818	0.0066196878854027	0.0259623011197892	HER2_enriched_18_vs_Normal_enriched_22	down
CAMK2D	-2.716971	-1.0242659	0.0065882382869241	0.0258504479814934	HER2_enriched_18_vs_Normal_enriched_22	down
TENT5B	-2.7198923	-1.048279	0.0065303189656974	0.025651709294241	HER2_enriched_18_vs_Normal_enriched_22	down
MAP3K4	-2.7222571	-1.331659	0.0064837677699941	0.0254858726445859	HER2_enriched_18_vs_Normal_enriched_22	down
C2orf88	-2.7241118	-4.480436	0.0064474661356474	0.0253601292829911	HER2_enriched_18_vs_Normal_enriched_22	down
MATN2	-2.7555504	-2.634954	0.0058593483682702	0.0232385259514784	HER2_enriched_18_vs_Normal_enriched_22	down
VIM	20.147621	4.949523	2.8236116322433927e-90	9.964525450186933e-87	TNBC_enriched_33_vs_ER_enriched_37	up
HRCT1	20.116968	7.6675544	5.24158950680911e-90	1.541464114127446e-86	TNBC_enriched_33_vs_ER_enriched_37	up
PABPC1	20.104641	2.4411418	6.720405733404397e-90	1.66427290653687e-86	TNBC_enriched_33_vs_ER_enriched_37	up
S100A6	20.098894	3.5776289	7.545584161119276e-90	1.66427290653687e-86	TNBC_enriched_33_vs_ER_enriched_37	up
YBX1	19.661856	2.4016235	4.576809306669452e-86	8.075780021618248e-83	TNBC_enriched_33_vs_ER_enriched_37	up
CRYAB	19.433632	5.2512007	4.009625040195725e-84	6.431803075841234e-81	TNBC_enriched_33_vs_ER_enriched_37	up
RPL7	19.286453	1.4852325	6.980129692646791e-83	1.026369903556272e-79	TNBC_enriched_33_vs_ER_enriched_37	up
RPL30	19.158432	1.4151229	8.231720234925833e-82	1.1172977195789718e-78	TNBC_enriched_33_vs_ER_enriched_37	up
GSTP1	18.897057	3.692048	1.20593982334633e-79	1.4873703926027202e-76	TNBC_enriched_33_vs_ER_enriched_37	up
EIF3E	18.692072	2.732043	5.743763953474914e-78	5.9616891152391105e-75	TNBC_enriched_33_vs_ER_enriched_37	up
RPSA	18.636683	1.9258926	1.6197952670460055e-77	1.5878493048348209e-74	TNBC_enriched_33_vs_ER_enriched_37	up
KRT17	18.380472	6.5676675	1.883199808412872e-75	1.6614530309722566e-72	TNBC_enriched_33_vs_ER_enriched_37	up
RPL3	18.12318	1.8291514	2.0914892772749437e-73	1.757348966548399e-70	TNBC_enriched_33_vs_ER_enriched_37	up
CALD1	17.864222	5.031378	2.2403504606166797e-71	1.7968629035264232e-68	TNBC_enriched_33_vs_ER_enriched_37	up
MARCKSL1	17.50756	2.3313768	1.254568719619727e-68	9.624723938126128e-66	TNBC_enriched_33_vs_ER_enriched_37	up
MDK	17.48607	2.931556	1.8294446475416969e-68	1.3450229502447186e-65	TNBC_enriched_33_vs_ER_enriched_37	up
SLC25A6	17.4261	2.1628196	5.229346215590747e-68	3.690872558963949e-65	TNBC_enriched_33_vs_ER_enriched_37	up
EIF3H	17.355217	2.3805645	1.801183304718562e-67	1.2223799773753471e-64	TNBC_enriched_33_vs_ER_enriched_37	up
STMN1	17.092344	2.9249134	1.6923305697495841e-65	1.1059693667863485e-62	TNBC_enriched_33_vs_ER_enriched_37	up
YBX3	16.956244	3.0665998	1.730631146181093e-64	1.0529995370470823e-61	TNBC_enriched_33_vs_ER_enriched_37	up
GABRP	16.952162	6.0722284	1.8550683659688224e-64	1.0910893772506624e-61	TNBC_enriched_33_vs_ER_enriched_37	up
RPS3A	16.94225	1.4495295	2.195656798788131e-64	1.2497536843424702e-61	TNBC_enriched_33_vs_ER_enriched_37	up
MT-ND2	16.926508	1.6716694	2.869082846455157e-64	1.5820302133031638e-61	TNBC_enriched_33_vs_ER_enriched_37	up
LDHB	16.660885	3.5169604	2.522633667482407e-62	1.348844577658396e-59	TNBC_enriched_33_vs_ER_enriched_37	up
UQCRB	16.657887	1.9449881	2.6523240514604845e-62	1.376478173177066e-59	TNBC_enriched_33_vs_ER_enriched_37	up
ENO1	16.523285	2.543831	2.494351592554528e-61	1.2575095385892757e-58	TNBC_enriched_33_vs_ER_enriched_37	up
EIF3L	16.503628	2.4897618	3.4549872617430475e-61	1.693423617596002e-58	TNBC_enriched_33_vs_ER_enriched_37	up
MFGE8	16.44549	4.8974004	9.03522340059838e-61	4.195434655356801e-58	TNBC_enriched_33_vs_ER_enriched_37	up
TPM2	16.151714	5.2319665	1.1044965479582105e-58	4.872210397180656e-56	TNBC_enriched_33_vs_ER_enriched_37	up
CAVIN1	16.128975	4.2844095	1.5964840590836665e-58	6.870722249397876e-56	TNBC_enriched_33_vs_ER_enriched_37	up
LAPTM4B	15.839531	3.1075475	1.6605452764434285e-56	6.659163955191885e-54	TNBC_enriched_33_vs_ER_enriched_37	up
MYL9	15.822956	4.1933036	2.161047649500982e-56	8.47370795009885e-54	TNBC_enriched_33_vs_ER_enriched_37	up
RPL35A	15.690353	1.0529636	1.7607377311751993e-55	6.753960275344867e-53	TNBC_enriched_33_vs_ER_enriched_37	up
KRT7	15.672445	2.3623781	2.334245701409728e-55	8.76335434071801e-53	TNBC_enriched_33_vs_ER_enriched_37	up
PERP	15.663199	2.3245938	2.699675846391906e-55	9.924120897830246e-53	TNBC_enriched_33_vs_ER_enriched_37	up
RPL5	15.62122	1.6168153	5.2197536642331395e-55	1.8796439470488523e-52	TNBC_enriched_33_vs_ER_enriched_37	up
H3F3B	15.58657	1.6016148	8.982940770171327e-55	3.1692871606906658e-52	TNBC_enriched_33_vs_ER_enriched_37	up
CD99	15.58532	2.9151037	9.160308597065683e-55	3.1692871606906658e-52	TNBC_enriched_33_vs_ER_enriched_37	up
S100A1	15.527182	3.9159691	2.2714561642243204e-54	7.707662311103487e-52	TNBC_enriched_33_vs_ER_enriched_37	up
RPS3	15.512272	1.1860166	2.8655635129040903e-54	9.540163808526917e-52	TNBC_enriched_33_vs_ER_enriched_37	up
NFIB	15.399576	2.6377406	1.6474479308869226e-53	5.2853124982726823e-51	TNBC_enriched_33_vs_ER_enriched_37	up
SCRG1	15.395578	5.7055316	1.7525038314905322e-53	5.521951804759008e-51	TNBC_enriched_33_vs_ER_enriched_37	up
RCN2	15.392163	2.8429925	1.8475047014579302e-53	5.719161483723717e-51	TNBC_enriched_33_vs_ER_enriched_37	up
GSN	15.138619	2.6867764	9.00856517893636e-52	2.6492688763722014e-49	TNBC_enriched_33_vs_ER_enriched_37	up
DEK	15.128374	2.328097	1.0526444361453431e-51	3.044903455046652e-49	TNBC_enriched_33_vs_ER_enriched_37	up
ACTG1	15.085728	1.3704932	2.0104551847933577e-51	5.721690602528838e-49	TNBC_enriched_33_vs_ER_enriched_37	up
UGP2	15.055825	2.7229323	3.161284211454196e-51	8.854104747795126e-49	TNBC_enriched_33_vs_ER_enriched_37	up
NDRG2	15.052244	3.7906983	3.3371990117785123e-51	9.200761962942476e-49	TNBC_enriched_33_vs_ER_enriched_37	up
GAPDH	15.034502	1.3783028	4.3631409791829283e-51	1.1844249627335809e-48	TNBC_enriched_33_vs_ER_enriched_37	up
CNBP	15.014845	2.194366	5.869867556239512e-51	1.569300197421912e-48	TNBC_enriched_33_vs_ER_enriched_37	up
ZFHX3	-2.3824348	-1.7308869	0.0171985745799029	0.0475979406856993	TNBC_enriched_33_vs_ER_enriched_37	down
APBB2	-2.3848503	-2.1516335	0.0170860697381516	0.0473286814018344	TNBC_enriched_33_vs_ER_enriched_37	down
BMPR1B-DT	-2.3896813	-3.414348	0.0168629956912328	0.0468136499326312	TNBC_enriched_33_vs_ER_enriched_37	down
LIMA1	-2.4218326	-1.2778192	0.015442465231859	0.043354383296126	TNBC_enriched_33_vs_ER_enriched_37	down
MIR200CHG	-2.423665	-2.4020386	0.0153647724234067	0.0431706065941102	TNBC_enriched_33_vs_ER_enriched_37	down
TTC36	-2.4490695	-2.4053073	0.0143225847813381	0.0405393019677111	TNBC_enriched_33_vs_ER_enriched_37	down
TPBG	-2.4531507	-1.2663931	0.0141610971131061	0.0401530706348638	TNBC_enriched_33_vs_ER_enriched_37	down
CST9	-2.4593143	-6.6069803	0.0139202628331773	0.0395400897764672	TNBC_enriched_33_vs_ER_enriched_37	down
ZBTB7A	-2.4755566	-1.517866	0.0133028661581547	0.0379881976631558	TNBC_enriched_33_vs_ER_enriched_37	down
FBP1	-2.4757233	-1.5431143	0.0132966613407235	0.0379827730867843	TNBC_enriched_33_vs_ER_enriched_37	down
LINC01087	-2.500128	-2.8909614	0.0124148398408212	0.0357882452199462	TNBC_enriched_33_vs_ER_enriched_37	down
RNF213	-2.5022104	-1.0223826	0.0123420535076578	0.0356249851370231	TNBC_enriched_33_vs_ER_enriched_37	down
ITPR1	-2.5061252	-2.7021897	0.0122062379174548	0.0352849062997199	TNBC_enriched_33_vs_ER_enriched_37	down
ATP8B1	-2.5212014	-1.697376	0.0116954925169575	0.0339419351088349	TNBC_enriched_33_vs_ER_enriched_37	down
KIF12	-2.548938	-2.2612114	0.010805153070391	0.0316233083309088	TNBC_enriched_33_vs_ER_enriched_37	down
MS4A7	-2.5604324	-2.3596017	0.0104542004188185	0.0306878000981621	TNBC_enriched_33_vs_ER_enriched_37	down
C19orf81	-2.5696778	-2.5774245	0.0101793103061227	0.0299706207828359	TNBC_enriched_33_vs_ER_enriched_37	down
NAT1	-2.6305652	-2.3108509	0.0085243005787224	0.0256019206317545	TNBC_enriched_33_vs_ER_enriched_37	down
SNHG9	-2.6520548	-1.4944127	0.0080003536048274	0.0241557562212833	TNBC_enriched_33_vs_ER_enriched_37	down
RBM47	-2.6661315	-1.3523787	0.0076729688968612	0.0232868139293286	TNBC_enriched_33_vs_ER_enriched_37	down
SIAH2	-2.685039	-1.4664123	0.0072521346754595	0.0221237753022965	TNBC_enriched_33_vs_ER_enriched_37	down
AGTR1	-2.6852055	-3.9979143	0.0072485207965032	0.0221165743479682	TNBC_enriched_33_vs_ER_enriched_37	down
RPS6KC1	-2.6862051	-2.4227366	0.0072268714410529	0.0220581467872995	TNBC_enriched_33_vs_ER_enriched_37	down
SCNN1A	-2.6952841	-1.98733	0.0070328649759172	0.0214957392170552	TNBC_enriched_33_vs_ER_enriched_37	down
SLC16A6	-2.7236037	-2.6672232	0.0064573934525877	0.0199127416062408	TNBC_enriched_33_vs_ER_enriched_37	down
AC114760.2	-2.8031487	-3.9921994	0.0050606328336782	0.0159455118482593	TNBC_enriched_33_vs_ER_enriched_37	down
SELENOP	-2.804648	-1.122094	0.0050371557508824	0.0158828829921944	TNBC_enriched_33_vs_ER_enriched_37	down
NOVA1	-2.832718	-3.124175	0.0046154112768212	0.0146948632225751	TNBC_enriched_33_vs_ER_enriched_37	down
PLEKHH3	-2.8329678	-1.991002	0.0046118049539343	0.0146860311157139	TNBC_enriched_33_vs_ER_enriched_37	down
CXXC5	-2.861787	-1.4369912	0.0042125975696466	0.0135492679760145	TNBC_enriched_33_vs_ER_enriched_37	down
MKNK2	-2.8687005	-1.6056936	0.0041216194226444	0.013288137166556	TNBC_enriched_33_vs_ER_enriched_37	down
UGDH	-2.880195	-1.01719	0.0039742939451595	0.0128507268943265	TNBC_enriched_33_vs_ER_enriched_37	down
AC245297.3	-2.9039335	-2.1968763	0.0036850646499982	0.0119946441153327	TNBC_enriched_33_vs_ER_enriched_37	down
NPY1R	-2.9095142	-2.3999598	0.0036199104977003	0.0118065287859376	TNBC_enriched_33_vs_ER_enriched_37	down
PIP	-2.9110966	-1.7035661	0.0036016255836054	0.0117490633061044	TNBC_enriched_33_vs_ER_enriched_37	down
HOXA10-AS	-2.915428	-2.9824932	0.0035520114230066	0.0116022290927345	TNBC_enriched_33_vs_ER_enriched_37	down
RAB30	-2.9207587	-2.3780391	0.0034918017483976	0.0114288335838392	TNBC_enriched_33_vs_ER_enriched_37	down
SHROOM1	-2.9315035	-3.088515	0.0033732555769385	0.0110798761457709	TNBC_enriched_33_vs_ER_enriched_37	down
ZSCAN16-AS1	-2.9374173	-1.7096004	0.0033095840587782	0.0108950766263326	TNBC_enriched_33_vs_ER_enriched_37	down
OLFM1	-2.951494	-4.367013	0.0031624082294058	0.0104534831786935	TNBC_enriched_33_vs_ER_enriched_37	down
RAB27B	-2.9538262	-2.177948	0.00313860833536	0.0103787001644356	TNBC_enriched_33_vs_ER_enriched_37	down
SCGB1D2	-2.974566	-2.1551461	0.0029340325335005	0.0097662712796863	TNBC_enriched_33_vs_ER_enriched_37	down
DACH1	-3.0018861	-3.6168864	0.0026831241860679	0.0089853342689636	TNBC_enriched_33_vs_ER_enriched_37	down
MMP24OS	-3.0044684	-1.0085726	0.0026604545173743	0.0089161861270787	TNBC_enriched_33_vs_ER_enriched_37	down
ZNF217	-3.0641894	-1.6060469	0.0021826057720266	0.0074376359303613	TNBC_enriched_33_vs_ER_enriched_37	down
ZNF703	-3.1060028	-1.3119748	0.0018963497058218	0.0065455967447627	TNBC_enriched_33_vs_ER_enriched_37	down
ARFGEF3	-3.1166642	-1.7857254	0.0018290975764476	0.0063395063320406	TNBC_enriched_33_vs_ER_enriched_37	down
CLEC3A	-3.1331563	-5.2468615	0.0017293732558269	0.0060305911262977	TNBC_enriched_33_vs_ER_enriched_37	down
NRIP1	-3.3383906	-1.6012146	0.0008426517561859	0.00311514566057	TNBC_enriched_33_vs_ER_enriched_37	down
SLC44A4	-3.3412228	-2.064082	0.0008341030074992	0.0030867759159657	TNBC_enriched_33_vs_ER_enriched_37	down
RPL19	11.376102	2.458698	5.500367175038097e-30	3.2351326267849067e-26	HER2_enriched_45_vs_ER_enriched_37	up
TMSB10	11.109742	2.3066769	1.1248353707322035e-28	4.103387962446497e-25	HER2_enriched_45_vs_ER_enriched_37	up
RPL12	11.092115	1.6050152	1.3700852361753428e-28	4.103387962446497e-25	HER2_enriched_45_vs_ER_enriched_37	up
TPT1	11.090484	2.403937	1.3953146939461027e-28	4.103387962446497e-25	HER2_enriched_45_vs_ER_enriched_37	up
S100A11	9.831151	2.9035354	8.266854068341321e-23	1.326078545780751e-19	HER2_enriched_45_vs_ER_enriched_37	up
RPS3A	9.790348	1.8691733	1.238684764238459e-22	1.8213827220823009e-19	HER2_enriched_45_vs_ER_enriched_37	up
RPS12	9.685893	1.3222836	3.4616816525438267e-22	4.36295519708113e-19	HER2_enriched_45_vs_ER_enriched_37	up
RPL30	9.517134	1.4982437	1.78021246683084e-21	2.0941232651486786e-18	HER2_enriched_45_vs_ER_enriched_37	up
RPL28	9.493631	1.5016193	2.2312274603306897e-21	2.4606255335959386e-18	HER2_enriched_45_vs_ER_enriched_37	up
RPS5	9.475352	1.8156852	2.658630328126256e-21	2.7595018905757522e-18	HER2_enriched_45_vs_ER_enriched_37	up
NACA	9.359798	1.8875921	7.988864600096694e-21	7.831306437150342e-18	HER2_enriched_45_vs_ER_enriched_37	up
RPS4X	8.989964	1.112987	2.4731204876103984e-19	2.0780100478040702e-16	HER2_enriched_45_vs_ER_enriched_37	up
RPS26	8.700428	1.8525016	3.3063419037262594e-18	2.5365392561412973e-15	HER2_enriched_45_vs_ER_enriched_37	up
RPL37	8.64559	1.3279055	5.3528244797969364e-18	3.935441164417372e-15	HER2_enriched_45_vs_ER_enriched_37	up
HINT1	8.378577	2.0752654	5.35714358577399e-17	3.259544778309726e-14	HER2_enriched_45_vs_ER_enriched_37	up
EEF1A1	8.23234	1.0195996	1.8359076981066648e-16	1.012330979159128e-13	HER2_enriched_45_vs_ER_enriched_37	up
MIEN1	8.223527	2.7029626	1.9760431984897007e-16	1.0565843102227508e-13	HER2_enriched_45_vs_ER_enriched_37	up
RPS11	8.170647	1.2077831	3.067405890067975e-16	1.554802013631688e-13	HER2_enriched_45_vs_ER_enriched_37	up
RPL22	8.136699	1.4201202	4.06201105422332e-16	1.990949584771402e-13	HER2_enriched_45_vs_ER_enriched_37	up
MT-ATP6	7.7675166	1.1767968	8.003980462599245e-15	3.530755881564092e-12	HER2_enriched_45_vs_ER_enriched_37	up
RPL3	7.536737	1.4860595	4.8187697033022404e-14	1.8894931425504003e-11	HER2_enriched_45_vs_ER_enriched_37	up
RPL9	7.500504	1.1898026	6.357281549808442e-14	2.386685807369573e-11	HER2_enriched_45_vs_ER_enriched_37	up
FTL	7.4394636	1.3083806	1.0109505662530608e-13	3.640453620721481e-11	HER2_enriched_45_vs_ER_enriched_37	up
RPL6	7.3976817	1.1234164	1.385826861785207e-13	4.6822798343667694e-11	HER2_enriched_45_vs_ER_enriched_37	up
RPL23	7.395723	1.108397	1.4064087912804696e-13	4.6822798343667694e-11	HER2_enriched_45_vs_ER_enriched_37	up
UQCRB	7.3898473	2.168002	1.4699735982037082e-13	4.8032748407971156e-11	HER2_enriched_45_vs_ER_enriched_37	up
RPL5	7.116633	1.4776251	1.1059546402743662e-12	3.2524282712735316e-10	HER2_enriched_45_vs_ER_enriched_37	up
GSTP1	6.760181	3.5520873	1.3781932530042612e-11	3.5842750486939464e-09	HER2_enriched_45_vs_ER_enriched_37	up
CALML5	6.5675926	6.150631	5.113518431131399e-11	1.1717926326923836e-08	HER2_enriched_45_vs_ER_enriched_37	up
PPP1R1B	6.5427847	5.913841	6.038374093765441e-11	1.3486976061328e-08	HER2_enriched_45_vs_ER_enriched_37	up
CHMP2A	5.9682837	1.8340683	2.3976246715601683e-09	3.9172303083036265e-07	HER2_enriched_45_vs_ER_enriched_37	up
DSTN	5.882435	1.0282108	4.0427466432429854e-09	6.426510317119141e-07	HER2_enriched_45_vs_ER_enriched_37	up
KRT7	5.87558	2.4356704	4.213655751754161e-09	6.547680006050585e-07	HER2_enriched_45_vs_ER_enriched_37	up
SRP9	5.842938	2.143931	5.1288163898886014e-09	7.669319084710539e-07	HER2_enriched_45_vs_ER_enriched_37	up
PIP	5.7642703	3.6027186	8.201186940593409e-09	1.1715410532277615e-06	HER2_enriched_45_vs_ER_enriched_37	up
NPM1	5.7636175	1.8002769	8.232988982728391e-09	1.1715410532277615e-06	HER2_enriched_45_vs_ER_enriched_37	up
SKP1	5.521413	1.2317387	3.3628424450229065e-08	4.208323045562354e-06	HER2_enriched_45_vs_ER_enriched_37	up
UQCR10	5.2312245	1.2634307	1.683906995148341e-07	1.822855149042483e-05	HER2_enriched_45_vs_ER_enriched_37	up
HSPE1	5.0983715	1.2307872	3.425883712460177e-07	3.506271876238064e-05	HER2_enriched_45_vs_ER_enriched_37	up
MARCKSL1	4.882933	1.7229353	1.0451920828069245e-06	9.703800064665378e-05	HER2_enriched_45_vs_ER_enriched_37	up
EIF3E	4.858778	1.9897335	1.1811236748885724e-06	0.0001079840789813	HER2_enriched_45_vs_ER_enriched_37	up
HMGN1	4.8134055	1.4616879	1.483796688272406e-06	0.0001349566627039	HER2_enriched_45_vs_ER_enriched_37	up
MUCL1	4.7180905	4.202059	2.380683721800346e-06	0.0002089908670207	HER2_enriched_45_vs_ER_enriched_37	up
S100A16	4.567284	2.0941584	4.940840648532663e-06	0.0004112317605818	HER2_enriched_45_vs_ER_enriched_37	up
ATP5PF	4.4768653	1.0990218	7.574693956754274e-06	0.0005913959064908	HER2_enriched_45_vs_ER_enriched_37	up
GGCT	4.413866	2.3288977	1.0154072153741272e-05	0.0007789939267511	HER2_enriched_45_vs_ER_enriched_37	up
SERHL2	4.2395573	4.1100717	2.2396097778318144e-05	0.0016064192898309	HER2_enriched_45_vs_ER_enriched_37	up
SPINK8	3.9588351	6.0312276	7.531618403906969e-05	0.0045202519298278	HER2_enriched_45_vs_ER_enriched_37	up
VDAC1	3.823044	1.950442	0.0001318142402531	0.0073334292430144	HER2_enriched_45_vs_ER_enriched_37	up
PRDX2	3.786485	1.0754123	0.000152793408524	0.008346872115811	HER2_enriched_45_vs_ER_enriched_37	up
SRSF5	-3.230916	-1.5511185	0.0012339414458765	0.0499378367259002	HER2_enriched_45_vs_ER_enriched_37	down
UQCC3	-3.2367916	-1.3474454	0.0012088161100045	0.0490334718644368	HER2_enriched_45_vs_ER_enriched_37	down
Z93930.2	-3.237118	-2.2457414	0.0012074342113041	0.0490334718644368	HER2_enriched_45_vs_ER_enriched_37	down
KRT19	-3.2380974	-1.2051389	0.0012032972662124	0.0490334718644368	HER2_enriched_45_vs_ER_enriched_37	down
DDX17	-3.2609468	-1.1386117	0.0011104084645274	0.0454597618482291	HER2_enriched_45_vs_ER_enriched_37	down
DRAIC	-3.2713923	-2.8411083	0.0010701932717261	0.0439152564642048	HER2_enriched_45_vs_ER_enriched_37	down
BOLA1	-3.2785735	-28.519094	0.0010433315160409	0.0429127846166512	HER2_enriched_45_vs_ER_enriched_37	down
LAPTM4A	-3.2851021	-1.0467303	0.001019454487758	0.0421271064086421	HER2_enriched_45_vs_ER_enriched_37	down
C11orf58	-3.286734	-1.1070302	0.0010135647756161	0.0419820433468257	HER2_enriched_45_vs_ER_enriched_37	down
